 ID_Reporte;Reporte;Programa;Cliente;Fecha_Meta;Hora_Meta;Fecha_Envio;Hora_Envio;Puntual;Observacion;Ciudad
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;16/06/2022;18:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;16/06/2022;13:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;16/06/2022;10:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;17/06/2022;10:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;17/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;17/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;17/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;17/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;17/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;17/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;17/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;17/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;17/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;17/06/2022;11:20:00;;;;;Bogota
6596;Bbva Seguros Ivr;Bbva Seguros;Bbva Seguros;17/06/2022;18:00:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;17/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;17/06/2022;18:00:00;;;;;Bogota
5458;Bbva Seguros Informe Semanal Adh - Ausentismo - Sph;Bbva Seguros;Bbva Seguros;17/06/2022;15:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;17/06/2022;13:00:00;;;;;Bogota
6595;Bbva Seguros Recurrencia;Bbva Seguros;Bbva Seguros;17/06/2022;18:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;21/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;21/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;21/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;21/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;21/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;21/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;21/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;21/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;21/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;21/06/2022;11:20:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;21/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;21/06/2022;18:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;21/06/2022;13:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;21/06/2022;10:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;22/06/2022;10:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;22/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;22/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;22/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;22/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;22/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;22/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;22/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;22/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;22/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;22/06/2022;11:20:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;22/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;22/06/2022;18:00:00;;;;;Bogota
5458;Bbva Seguros Informe Semanal Adh - Ausentismo - Sph;Bbva Seguros;Bbva Seguros;22/06/2022;15:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;22/06/2022;13:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;23/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;23/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;23/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;23/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;23/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;23/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;23/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;23/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;23/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;23/06/2022;11:20:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;23/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;23/06/2022;18:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;23/06/2022;13:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;23/06/2022;10:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;24/06/2022;10:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;24/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;24/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;24/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;24/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;24/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;24/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;24/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;24/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;24/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;24/06/2022;11:20:00;;;;;Bogota
6596;Bbva Seguros Ivr;Bbva Seguros;Bbva Seguros;24/06/2022;18:00:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;24/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;24/06/2022;18:00:00;;;;;Bogota
5458;Bbva Seguros Informe Semanal Adh - Ausentismo - Sph;Bbva Seguros;Bbva Seguros;24/06/2022;15:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;24/06/2022;13:00:00;;;;;Bogota
6595;Bbva Seguros Recurrencia;Bbva Seguros;Bbva Seguros;24/06/2022;18:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;28/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;28/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;28/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;28/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;28/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;28/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;28/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;28/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;28/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;28/06/2022;11:20:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;28/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;28/06/2022;18:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;28/06/2022;13:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;28/06/2022;10:00:00;;;;;Bogota
8030;Bbva Seguros Cdm Desempleo;Sac;BBVA;29/06/2022;10:00:00;;;;;Bogota
7799;BBVA Seguros CDM Retenciones;SAC;Bbva Seguros;29/06/2022;8:00:00;;;;;Bogota
7800;BBVA SEGUROS CDM Service Sale;SAC;Bbva Seguros;29/06/2022;8:45:00;;;;;Bogota
7801;BBVA SEGUROS CDM Endosos;SAC;Bbva Seguros;29/06/2022;10:15:00;;;;;Bogota
7802;BBVA SEGUROS Cuadro Buzon Endosos;SAC;Bbva Seguros;29/06/2022;10:30:00;;;;;Bogota
7803;BBVA SEGUROS CDM Indemnizaciones POWER BI;SAC;Bbva Seguros;29/06/2022;14:45:00;;;;;Bogota
5459;Bbva Seguros Cdm Buzones;Bbva Seguros;Bbva Seguros;29/06/2022;9:30:00;;;;;Bogota
5461;Bbva Seguros CDM Pqr;Bbva Seguros;Bbva Seguros;29/06/2022;12:35:00;;;;;Bogota
6591;Bbva Seguros Cdm Front (Endosos -Inde -General);Bbva Seguros;Bbva Seguros;29/06/2022;8:30:00;;;;;Bogota
7161;Bbva Seguros Cdm  Productividad_Analista_Indemnizaciones;Bbva Seguros;Bbva Seguros;29/06/2022;14:30:00;;;;;Bogota
7164;Bbva Seguros Cdm Tlmk;Bbva Seguros;Bbva Seguros;29/06/2022;11:20:00;;;;;Bogota
5462;Bbva Seguros Tablero De Control Seguros Front;Bbva Seguros;Bbva Seguros;29/06/2022;18:00:00;;;;;Bogota
5463;Bbva Seguros Tablero De Control Seguros Back;Bbva Seguros;Bbva Seguros;29/06/2022;18:00:00;;;;;Bogota
5458;Bbva Seguros Informe Semanal Adh - Ausentismo - Sph;Bbva Seguros;Bbva Seguros;29/06/2022;15:00:00;;;;;Bogota
6594;Bbva Seguros Rellamados;Bbva Seguros;Bbva Seguros;29/06/2022;13:00:00;;;;;Bogota
8102;Adopcion De Agenda;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8105;Analisis Desprogramados;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8106;Asignacion De Proveedor;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8107;Ayuda Base Sura;Sac;Suramericana;1/06/2022;10:00:00;;;;;Medellin
8108;Ayuda Okr;Sac;Suramericana;1/06/2022;10:00:00;;;;;Medellin
8110;Click;Sac;Suramericana;1/06/2022;10:00:00;;;;;Medellin
8112;Dashboard Diario;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8121;Informe Maestro Cx 2022 Autos Y Hogar;Sac;Suramericana;1/06/2022;13:00:00;;;;;Medellin
8122;Informe Ofertamiento;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8125;Pendientes Por Documentar;Sac;Suramericana;1/06/2022;14:00:00;;;;;Medellin
8126;Reporte Finalizacion Bot;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8127;Seguimiento Duplicados;Sac;Suramericana;1/06/2022;18:00:00;;;;;Medellin
8104;Alertas De Valor;Sac;Suramericana;2/06/2022;13:00:00;;;;;Medellin
8106;Asignacion De Proveedor;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8107;Ayuda Base Sura;Sac;Suramericana;2/06/2022;10:00:00;;;;;Medellin
8109;Celula De Gruas;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8112;Dashboard Diario;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8114;Escalamientos Al Cnm Uck Y Coordinacion;Sac;Suramericana;2/06/2022;13:00:00;;;;;Medellin
8115;Escalamientos Errados;Sac;Suramericana;2/06/2022;13:00:00;;;;;Medellin
8116;Escalamientos Renting;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8117;Escalamientos Sura Renting;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8118;Habilitador Ce;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8120;Informe De Renting;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8123;Informe Preliminares;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8125;Pendientes Por Documentar;Sac;Suramericana;2/06/2022;14:00:00;;;;;Medellin
8132;Triage Indemnizaciones;Sac;Suramericana;2/06/2022;18:00:00;;;;;Medellin
8106;Asignacion De Proveedor;Sac;Suramericana;3/06/2022;18:00:00;;;;;Medellin
8107;Ayuda Base Sura;Sac;Suramericana;3/06/2022;10:00:00;;;;;Medellin
8108;Ayuda Okr;Sac;Suramericana;3/06/2022;10:00:00;;;;;Medellin
8110;Click;Sac;Suramericana;3/06/2022;10:00:00;;;;;Medellin
8112;Dashboard Diario;Sac;Suramericana;3/06/2022;18:00:00;;;;;Medellin
8124;Llamadas De Abandono;Sac;Suramericana;3/06/2022;18:00:00;;;;;Medellin
8125;Pendientes Por Documentar;Sac;Suramericana;3/06/2022;14:00:00;;;;;Medellin
8126;Reporte Finalizacion Bot;Sac;Suramericana;3/06/2022;18:00:00;;;;;Medellin
8128;Seguimiento Linea De Atencion;Sac;Suramericana;3/06/2022;18:00:00;;;;;Medellin
8130;Tablero Control Alta Gerencia;Sac;Suramericana;3/06/2022;12:00:00;;;;;Medellin
